time_s,PA_deg,DA_deg,PWM_duty
0.0071,192.832,0.026,-10.0
0.017,192.832,0.025,-10.0
0.027,192.832,0.025,-10.0
0.037,193.008,0.025,-10.0
0.047,193.008,0.024,-10.0
0.057,193.096,0.023,-10.0
0.067,193.271,0.023,-10.0
0.077,193.447,0.022,-10.0
0.087,193.535,0.021,-10.0
0.097,193.799,0.02,-10.0
0.107,193.887,0.019,-10.0
0.117,194.062,0.017,-10.0
0.127,194.238,0.016,-10.0
0.137,194.414,0.015,-10.0
0.147,194.59,0.014,-10.0
0.157,194.766,0.013,-10.0
0.167,194.941,0.011,-10.0
0.177,195.117,0.01,-10.0
0.187,195.293,0.009,-10.0
0.197,195.469,0.007,-10.0
0.207,195.645,0.006,-10.0
0.217,195.732,0.004,-10.0
0.227,195.908,0.002,-10.0
0.237,196.084,0.001,-10.0
0.247,196.26,-0.001,-10.0
0.257,196.436,-0.003,-10.0
0.267,196.611,-0.005,-10.0
0.277,196.875,-0.007,-10.0
0.287,196.963,-0.008,-10.0
0.297,197.051,-0.01,-10.0
0.3071,197.227,-0.012,-10.0
0.3171,197.314,-0.014,-10.0
0.3272,197.402,-0.016,-10.0
0.3371,197.49,-0.017,-10.0
0.3471,197.578,-0.019,-10.0
0.357,197.666,-0.021,-10.0
0.367,197.754,-0.023,-10.0
0.377,197.754,-0.025,-10.0
0.387,197.842,-0.027,-10.0
0.397,197.842,-0.029,-10.0
0.407,197.842,-0.031,-10.0
0.417,197.842,-0.033,-10.0
0.427,197.754,-0.036,-10.0
0.437,197.666,-0.038,-10.0
0.447,197.666,-0.04,-10.0
0.457,197.578,-0.043,-10.0
0.467,197.578,-0.045,-10.0
0.477,197.49,-0.047,-10.0
0.487,197.402,-0.05,-10.0
0.497,197.227,-0.052,-10.0
0.507,197.139,-0.055,-10.0
0.517,196.963,-0.057,-10.0
0.527,196.875,-0.059,-10.0
0.537,196.699,-0.061,-10.0
0.547,196.523,-0.063,-10.0
0.557,196.348,-0.065,-10.0
0.567,196.172,-0.068,-10.0
0.577,195.996,-0.07,-10.0
0.587,195.732,-0.072,-10.0
0.597,195.557,-0.074,-10.0
0.607,195.293,-0.077,-10.0
0.617,195.029,-0.079,-10.0
0.627,194.766,-0.081,-10.0
0.637,194.502,-0.083,-10.0
0.647,194.326,-0.085,-10.0
0.657,193.975,-0.087,-10.0
0.667,193.799,-0.089,-10.0
0.677,193.623,-0.092,-10.0
0.687,193.359,-0.094,-10.0
0.697,193.096,-0.096,-10.0
0.707,192.832,-0.098,-10.0
0.717,192.568,-0.1,-10.0
0.727,192.393,-0.102,-10.0
0.737,192.041,-0.105,-10.0
0.747,191.865,-0.107,-10.0
0.757,191.602,-0.109,-10.0
0.767,191.426,-0.112,-10.0
0.777,191.162,-0.114,-10.0
0.787,190.986,-0.117,-10.0
0.797,190.723,-0.119,-10.0
0.807,190.635,-0.121,-10.0
0.817,190.371,-0.123,-10.0
0.827,190.195,-0.126,-10.0
0.837,190.02,-0.128,-10.0
0.847,189.844,-0.131,-10.0
0.857,189.756,-0.133,-10.0
0.867,189.58,-0.135,-10.0
0.877,189.492,-0.137,-10.0
0.887,189.316,-0.139,-10.0
0.897,189.229,-0.141,-10.0
0.907,189.141,-0.144,-10.0
0.917,189.053,-0.146,-10.0
0.927,188.965,-0.148,-10.0
0.937,188.877,-0.151,-10.0
0.947,188.877,-0.153,-10.0
0.957,188.789,-0.155,-10.0
0.967,188.789,-0.157,-10.0
0.977,188.789,-0.16,-10.0
0.987,188.701,-0.162,-10.0
0.997,188.701,-0.164,-10.0
1.0073,188.701,-0.167,-10.0
1.0171,188.701,-0.169,-10.0
1.0271,188.789,-0.171,-10.0
1.0371,188.789,-0.173,-10.0
1.047,188.877,-0.176,-10.0
1.057,188.877,-0.178,-10.0
1.067,188.965,-0.18,-10.0
1.077,188.965,-0.182,-10.0
1.0871,189.053,-0.184,-10.0
1.0971,189.141,-0.186,-10.0
1.1071,189.316,-0.189,-10.0
1.1171,189.492,-0.191,-10.0
1.127,189.58,-0.193,-10.0
1.137,189.932,-0.196,-10.0
1.147,190.02,-0.198,-10.0
1.157,190.195,-0.201,-10.0
1.167,190.547,-0.203,-10.0
1.177,190.635,-0.206,-10.0
1.187,190.898,-0.208,-10.0
1.197,191.162,-0.211,-10.0
1.207,191.338,-0.213,-10.0
1.217,191.689,-0.215,-10.0
1.227,191.953,-0.218,-10.0
1.237,192.217,-0.22,-10.0
1.247,192.48,-0.223,-10.0
1.257,192.744,-0.225,-10.0
1.2671,193.008,-0.228,-10.0
1.277,193.271,-0.23,-10.0
1.287,193.535,-0.233,-10.0
1.297,193.799,-0.235,-10.0
1.307,194.15,-0.238,-10.0
1.317,194.414,-0.24,-10.0
1.327,194.678,-0.243,-10.0
1.3371,194.854,-0.246,-10.0
1.3471,195.117,-0.248,-10.0
1.3571,195.293,-0.25,-10.0
1.3671,195.469,-0.253,-10.0
1.377,195.645,-0.255,-10.0
1.387,195.82,-0.257,-10.0
1.397,195.996,-0.259,-10.0
1.407,196.172,-0.262,-10.0
1.417,196.26,-0.264,-10.0
1.427,196.436,-0.266,-10.0
1.437,196.523,-0.268,-10.0
1.447,196.523,-0.27,-10.0
1.457,196.611,-0.272,-10.0
1.467,196.611,-0.274,-10.0
1.477,196.611,-0.276,-10.0
1.4871,196.611,-0.278,-10.0
1.4971,196.611,-0.28,-10.0
1.507,196.611,-0.282,-10.0
1.517,196.611,-0.284,-10.0
1.527,196.523,-0.286,-10.0
1.537,196.436,-0.288,-10.0
1.547,196.348,-0.29,-10.0
1.557,196.26,-0.292,-10.0
1.567,196.172,-0.294,-10.0
1.577,195.996,-0.296,-10.0
1.587,195.908,-0.298,-10.0
1.597,195.732,-0.299,-10.0
1.607,195.645,-0.302,-10.0
1.617,195.469,-0.304,-10.0
1.627,195.381,-0.306,-10.0
1.637,195.205,-0.308,-10.0
1.647,195.117,-0.31,-10.0
1.657,194.854,-0.312,-10.0
1.667,194.766,-0.314,-10.0
1.677,194.59,-0.316,-10.0
1.687,194.414,-0.318,-10.0
1.697,194.238,-0.32,-10.0
1.707,194.062,-0.323,-10.0
1.717,193.887,-0.325,-10.0
1.727,193.711,-0.327,-10.0
1.737,193.535,-0.329,-10.0
1.747,193.359,-0.331,-10.0
1.757,193.184,-0.333,-10.0
1.767,193.008,-0.335,-10.0
1.777,192.832,-0.337,-10.0
1.787,192.656,-0.339,-10.0
1.797,192.48,-0.341,-10.0
1.807,192.217,-0.343,-10.0
1.817,192.041,-0.345,-10.0
1.827,191.953,-0.347,-10.0
1.837,191.777,-0.349,-10.0
1.847,191.514,-0.351,-10.0
1.857,191.338,-0.352,-10.0
1.867,191.162,-0.354,-10.0
1.877,190.986,-0.356,-10.0
1.887,190.811,-0.358,-10.0
1.897,190.635,-0.36,-10.0
1.907,190.459,-0.362,-10.0
1.917,190.283,-0.364,-10.0
1.927,190.195,-0.366,-10.0
1.937,190.107,-0.368,-10.0
1.947,190.02,-0.37,-10.0
1.957,189.844,-0.372,-10.0
1.9671,189.756,-0.374,-10.0
1.977,189.668,-0.376,-10.0
1.987,189.492,-0.377,-10.0
1.9971,189.404,-0.379,-10.0
2.0071,189.316,-0.381,-10.0
2.0171,189.229,-0.382,-10.0
2.0271,189.141,-0.384,-10.0
2.0371,189.141,-0.385,-10.0
2.047,189.141,-0.387,-10.0
2.0572,189.053,-0.389,-10.0
2.0672,189.053,-0.39,-10.0
2.0772,188.965,-0.392,-10.0
2.0871,189.053,-0.394,-10.0
2.0971,188.965,-0.395,-10.0
2.1071,189.053,-0.397,-10.0
2.1171,189.053,-0.398,-10.0
2.1271,189.053,-0.4,-10.0
2.1371,189.053,-0.394,-10.0
2.1471,189.141,-0.403,-10.0
2.1571,189.229,-0.405,-10.0
2.1671,189.316,-0.406,-10.0
2.1771,189.404,-0.408,-10.0
2.1871,189.58,-0.41,-10.0
2.1971,189.668,-0.412,-10.0
2.2071,189.756,-0.414,-10.0
2.2173,189.932,-0.416,-10.0
2.2271,190.107,-0.418,-10.0
2.2371,190.195,-0.419,-10.0
2.2471,190.371,-0.421,-10.0
2.2571,190.547,-0.423,-10.0
2.2671,190.635,-0.425,-10.0
2.277,190.811,-0.422,0.0
2.2871,190.811,-0.422,0.0
2.2971,190.723,-0.422,0.0
2.3071,190.635,-0.422,0.0
2.3171,190.283,-0.421,0.0
2.3271,190.02,-0.42,0.0
2.3371,189.932,-0.419,0.0
2.347,189.668,-0.418,0.0
2.357,189.58,-0.418,0.0
2.3671,189.492,-0.417,0.0
2.3771,189.404,-0.417,0.0
2.387,189.404,-0.417,0.0
2.397,189.404,-0.417,0.0
2.407,189.404,-0.417,0.0
2.417,189.404,-0.417,0.0
2.427,189.492,-0.417,0.0
2.437,189.492,-0.417,0.0
2.447,189.58,-0.417,0.0
2.457,189.668,-0.417,0.0
2.467,189.756,-0.417,0.0
2.477,189.844,-0.417,0.0
2.4871,189.932,-0.417,0.0
2.497,190.02,-0.417,0.0
2.507,190.107,-0.417,0.0
2.517,190.283,-0.417,0.0
2.527,190.371,-0.417,0.0
2.537,190.547,-0.417,0.0
2.547,190.635,-0.417,0.0
2.557,190.811,-0.417,0.0
2.5671,190.898,-0.417,0.0
2.5771,191.074,-0.417,0.0
2.587,191.25,-0.417,0.0
2.597,191.426,-0.417,0.0
2.607,191.602,-0.417,0.0
2.617,191.777,-0.417,0.0
2.627,191.953,-0.417,0.0
2.637,192.129,-0.417,0.0
2.647,192.305,-0.417,0.0
2.657,192.48,-0.417,0.0
2.667,192.568,-0.417,0.0
2.677,192.832,-0.417,0.0
2.6871,193.008,-0.417,0.0
2.697,193.096,-0.417,0.0
2.707,193.359,-0.417,0.0
2.717,193.535,-0.417,0.0
2.727,193.711,-0.417,0.0
2.737,193.799,-0.417,0.0
2.747,193.975,-0.417,0.0
2.757,194.15,-0.417,0.0
2.7671,194.326,-0.417,0.0
2.7771,194.414,-0.417,10.0
2.7871,194.59,-0.417,10.0
2.797,194.678,-0.416,10.0
2.807,194.766,-0.416,10.0
2.817,194.678,-0.415,10.0
2.827,194.766,-0.414,10.0
2.837,194.678,-0.414,10.0
2.847,194.678,-0.413,10.0
2.857,194.59,-0.412,10.0
2.867,194.59,-0.411,10.0
2.877,194.502,-0.409,10.0
2.8871,194.414,-0.408,10.0
2.8971,194.238,-0.407,10.0
2.9071,194.062,-0.405,10.0
2.9171,193.975,-0.404,10.0
2.9271,193.799,-0.403,10.0
2.9371,193.535,-0.401,10.0
2.9471,193.359,-0.4,10.0
2.957,193.096,-0.398,10.0
2.9671,192.92,-0.396,10.0
2.9771,192.744,-0.395,10.0
2.9871,192.48,-0.393,10.0
2.9971,192.305,-0.392,10.0
3.0071,192.129,-0.39,10.0
3.0171,191.953,-0.388,10.0
3.0271,191.777,-0.387,10.0
3.0371,191.514,-0.385,10.0
3.0471,191.338,-0.384,10.0
3.0571,191.25,-0.382,10.0
3.0671,190.986,-0.381,10.0
3.0771,190.811,-0.379,10.0
3.0872,190.635,-0.378,10.0
3.0971,190.459,-0.376,10.0
3.1071,190.283,-0.374,10.0
3.1171,190.107,-0.373,10.0
3.1271,190.02,-0.371,10.0
3.1371,189.932,-0.37,10.0
3.1471,189.756,-0.368,10.0
3.1571,189.668,-0.367,10.0
3.1671,189.58,-0.365,10.0
3.1771,189.492,-0.364,10.0
3.1871,189.492,-0.362,10.0
3.1971,189.492,-0.36,10.0
3.2071,189.316,-0.359,10.0
3.2171,189.404,-0.357,10.0
3.2271,189.316,-0.356,10.0
3.2371,189.316,-0.354,10.0
3.2471,189.316,-0.352,10.0
3.2571,189.316,-0.351,10.0
3.2671,189.316,-0.349,10.0
3.2771,189.316,-0.348,10.0
3.2871,189.404,-0.346,10.0
3.2971,189.404,-0.344,10.0
3.3071,189.492,-0.343,10.0
3.3171,189.492,-0.341,10.0
3.3271,189.58,-0.339,10.0
3.3371,189.58,-0.337,10.0
3.3471,189.668,-0.335,10.0
3.3571,189.756,-0.334,10.0
3.3671,189.756,-0.332,10.0
3.3771,189.932,-0.33,10.0
3.3871,189.932,-0.328,10.0
3.3971,190.02,-0.326,10.0
3.4071,190.107,-0.325,10.0
3.4171,190.195,-0.323,10.0
3.4271,190.283,-0.321,10.0
3.4371,190.371,-0.319,10.0
3.4471,190.459,-0.316,10.0
3.4571,190.635,-0.314,10.0
3.4671,190.723,-0.312,10.0
3.4771,190.723,-0.31,10.0
3.4871,190.898,-0.308,10.0
3.4971,190.986,-0.306,10.0
3.5071,191.162,-0.303,10.0
3.5171,191.25,-0.301,10.0
3.5271,191.426,-0.299,10.0
3.5371,191.514,-0.296,10.0
3.5471,191.689,-0.294,10.0
3.5571,191.777,-0.292,10.0
3.5671,191.953,-0.29,10.0
3.5771,192.129,-0.288,10.0
3.5871,192.217,-0.285,10.0
3.5971,192.48,-0.283,10.0
3.6071,192.656,-0.281,10.0
3.6171,192.832,-0.279,10.0
3.6271,193.008,-0.277,10.0
3.6371,193.096,-0.275,10.0
3.6471,193.359,-0.273,10.0
3.6571,193.535,-0.271,10.0
3.6671,193.711,-0.269,10.0
3.6771,193.887,-0.267,10.0
3.6871,194.062,-0.265,10.0
3.6971,194.15,-0.263,10.0
3.7071,194.414,-0.261,10.0
3.7171,194.502,-0.259,10.0
3.7271,194.59,-0.257,10.0
3.7371,194.766,-0.255,10.0
3.7471,194.854,-0.254,10.0
3.7571,195.029,-0.251,10.0
3.7671,195.029,-0.249,10.0
3.7771,195.117,-0.247,10.0
3.7871,195.205,-0.245,10.0
3.7971,195.293,-0.243,10.0
3.8071,195.293,-0.24,10.0
3.8171,195.381,-0.238,10.0
3.8271,195.381,-0.236,10.0
3.8371,195.381,-0.233,10.0
3.8471,195.381,-0.231,10.0
3.8571,195.381,-0.229,10.0
3.8671,195.293,-0.226,10.0
3.8771,195.293,-0.224,10.0
3.8871,195.205,-0.222,10.0
3.8971,195.205,-0.219,10.0
3.9071,195.117,-0.217,10.0
3.9171,195.029,-0.215,10.0
3.9271,194.941,-0.212,10.0
3.9371,194.854,-0.21,10.0
3.9471,194.854,-0.208,10.0
3.9571,194.678,-0.206,10.0
3.9671,194.59,-0.203,10.0
3.9771,194.502,-0.201,10.0
3.9871,194.414,-0.199,10.0
3.9971,194.238,-0.196,10.0
4.0071,194.15,-0.194,10.0
4.0171,194.062,-0.192,10.0
4.0272,193.887,-0.189,10.0
4.0371,193.799,-0.187,10.0
4.0471,193.623,-0.184,10.0
4.0571,193.535,-0.182,10.0
4.0671,193.447,-0.18,10.0
4.0771,193.359,-0.177,10.0
4.0871,193.184,-0.175,10.0
4.0971,193.096,-0.173,10.0
4.1071,193.008,-0.17,10.0
4.1171,192.92,-0.168,10.0
4.1271,192.832,-0.166,10.0
4.1371,192.656,-0.164,10.0
4.1471,192.656,-0.161,10.0
4.1571,192.48,-0.159,10.0
4.1671,192.393,-0.157,10.0
4.1771,192.305,-0.154,10.0
4.1871,192.217,-0.152,10.0
4.1971,192.129,-0.15,10.0
4.2071,192.041,-0.148,10.0
4.2171,191.953,-0.146,10.0
4.2271,191.953,-0.144,10.0
4.2371,191.865,-0.142,10.0
4.2471,191.777,-0.14,10.0
4.2571,191.777,-0.137,10.0
4.2671,191.689,-0.135,10.0
4.2771,191.602,-0.133,10.0
4.2871,191.514,-0.131,10.0
4.2971,191.514,-0.129,10.0
4.3071,191.426,-0.127,10.0
4.3171,191.426,-0.125,10.0
4.3271,191.338,-0.123,10.0
4.3371,191.338,-0.121,10.0
4.3471,191.25,-0.119,10.0
4.3571,191.25,-0.116,10.0
4.3671,191.25,-0.114,10.0
4.3771,191.162,-0.112,10.0
4.3871,191.162,-0.109,10.0
4.3971,191.162,-0.107,10.0
4.4071,191.074,-0.105,10.0
4.4171,191.074,-0.102,10.0
4.4271,191.074,-0.1,10.0
4.4371,190.986,-0.097,10.0
4.4471,190.986,-0.095,10.0
4.4571,190.898,-0.093,10.0
4.4671,190.898,-0.09,10.0
4.4771,190.898,-0.088,10.0
4.4871,190.898,-0.086,10.0
4.4971,190.898,-0.083,10.0
4.5071,190.811,-0.089,10.0
4.5171,190.811,-0.078,10.0
4.5271,190.811,-0.076,10.0
4.5371,190.898,-0.074,10.0
4.5471,190.898,-0.071,10.0
4.5571,190.986,-0.069,10.0
4.5671,190.986,-0.066,10.0
4.5771,191.074,-0.064,10.0
4.5871,191.162,-0.062,10.0
4.5971,191.162,-0.059,10.0
4.6071,191.25,-0.057,10.0
4.6171,191.338,-0.054,10.0
4.6271,191.338,-0.052,10.0
4.6371,191.514,-0.05,10.0
4.6471,191.602,-0.047,10.0
4.6571,191.689,-0.045,10.0
4.6671,191.865,-0.042,10.0
4.6771,191.953,-0.04,10.0
4.6871,192.041,-0.038,10.0
4.6971,192.217,-0.035,10.0
4.7071,192.305,-0.033,10.0
4.7171,192.48,-0.03,10.0
4.7271,192.656,-0.028,10.0
4.7371,192.744,-0.026,10.0
4.7471,192.92,-0.024,10.0
4.7571,193.008,-0.022,10.0
4.7671,193.184,-0.02,10.0
4.7771,193.271,-0.018,10.0
4.7871,193.447,-0.016,10.0
4.7971,193.623,-0.014,10.0
4.8071,193.711,-0.011,10.0
4.8171,193.799,-0.009,10.0
4.8271,193.887,-0.007,10.0
4.8371,194.062,-0.005,10.0
4.8471,194.062,-0.003,10.0
4.8571,194.15,-0.0,10.0
4.8671,194.326,0.002,10.0
4.8771,194.326,0.004,10.0
4.8871,194.414,0.007,0.0
4.8971,194.414,0.009,0.0
4.9071,194.502,0.011,0.0
4.9171,194.59,0.013,0.0
4.9271,194.854,0.014,0.0
4.9371,194.941,0.016,0.0
4.9471,195.293,0.017,0.0
4.9571,195.557,0.018,0.0
4.9671,195.732,0.018,0.0
4.9771,196.172,0.019,0.0
4.9871,196.436,0.019,0.0
4.9971,196.787,0.019,0.0
5.0071,197.139,0.019,0.0
5.0171,197.49,0.019,0.0
5.0271,197.93,0.019,0.0
5.0371,198.105,0.019,0.0
5.0471,198.457,0.019,0.0
5.0571,198.721,0.019,0.0
5.0671,198.984,0.019,0.0
5.0771,199.248,0.019,0.0
5.0871,199.424,0.019,0.0
5.0971,199.6,0.019,0.0
5.1071,199.775,0.019,0.0
5.1171,199.951,0.019,0.0
5.1271,200.039,0.019,0.0
5.1371,200.127,0.019,0.0
5.1472,200.215,0.019,0.0
5.1572,200.303,0.019,0.0
5.1672,200.303,0.019,0.0
5.1772,200.303,0.019,0.0
5.1872,200.303,0.019,0.0
5.1971,200.303,0.019,0.0
5.2071,200.215,0.019,0.0
5.2171,200.127,0.019,0.0
5.2271,199.951,0.019,0.0
5.2371,199.863,0.019,0.0
5.2471,199.688,0.019,0.0
5.2571,199.512,0.019,0.0
5.2671,199.336,0.019,0.0
5.2771,199.16,0.019,0.0
5.2871,198.896,0.019,0.0
5.2971,198.633,0.019,0.0
5.3071,198.369,0.019,0.0
5.3171,198.105,0.019,0.0
5.3271,197.754,0.019,0.0
5.3371,197.49,0.019,0.0
5.3471,197.139,0.019,0.0
5.3571,196.787,0.019,0.0
5.3671,196.436,0.019,0.0
5.3771,196.084,0.019,0.0
5.3871,195.645,0.019,0.0
5.3973,195.293,0.019,0.0
5.4071,194.941,0.019,0.0
5.4171,194.502,0.019,0.0
5.4271,194.062,0.019,0.0
5.4371,193.711,0.019,0.0
5.4471,193.271,0.019,0.0
5.4571,192.92,0.019,0.0
5.4671,192.48,0.019,0.0
5.4771,192.041,0.019,0.0
5.4871,191.689,0.019,0.0
5.4971,191.25,0.019,0.0
5.5071,190.898,0.019,0.0
5.5171,190.459,0.019,0.0
5.5271,190.107,0.019,0.0
5.5371,189.756,0.019,0.0
5.5471,189.404,0.019,0.0
5.5571,188.965,0.019,0.0
5.5671,188.701,0.019,0.0
5.5771,188.35,0.019,0.0
5.5871,187.998,0.019,0.0
5.5971,187.734,0.019,0.0
5.6071,187.471,0.019,0.0
5.6171,187.207,0.019,0.0
5.6271,186.943,0.019,0.0
5.6371,186.768,0.019,0.0
5.6471,186.504,0.019,0.0
5.6571,186.328,0.019,0.0
5.6671,186.24,0.019,0.0
5.6771,186.064,0.019,0.0
5.6871,185.977,0.019,0.0
5.6971,185.801,0.019,0.0
5.7071,185.713,0.019,0.0
5.7171,185.713,0.019,0.0
5.7271,185.713,0.019,0.0
5.7371,185.713,0.019,0.0
5.7471,185.713,0.019,0.0
5.7571,185.713,0.019,0.0
5.7671,185.801,0.019,0.0
5.7771,185.801,0.019,0.0
5.7871,185.977,0.019,0.0
5.7971,186.064,0.019,0.0
5.8071,186.24,0.019,0.0
5.8171,186.328,0.019,0.0
5.8271,186.504,0.019,0.0
5.8371,186.768,0.019,0.0
5.8471,186.943,0.019,0.0
5.8571,187.207,0.019,0.0
5.8671,187.383,0.019,0.0
5.8771,187.646,0.019,0.0
5.8871,187.91,0.019,0.0
5.8972,188.262,0.019,0.0
5.9071,188.525,0.019,0.0
5.9171,188.877,0.019,0.0
5.9271,189.141,0.019,0.0
5.9371,189.492,0.019,0.0
5.9471,189.844,0.019,0.0
5.9571,190.195,0.019,0.0
5.9671,190.547,0.019,0.0
5.9771,190.898,0.019,0.0
5.9871,191.338,0.019,0.0
5.9971,191.689,0.019,0.0
6.0072,192.041,0.019,0.0
6.0172,192.48,0.019,0.0
6.0272,192.832,0.019,0.0
6.0372,193.184,0.019,0.0
6.0472,193.623,0.019,0.0
6.0572,193.975,0.019,0.0
6.0672,194.326,0.019,0.0
6.0772,194.766,0.019,0.0
6.0872,195.117,0.019,0.0
6.0972,195.469,0.019,0.0
6.1072,195.82,0.019,0.0
6.1173,196.172,0.019,0.0
6.1273,196.436,0.019,0.0
6.1372,196.787,0.019,0.0
6.1472,197.051,0.019,0.0
6.1572,197.314,0.019,0.0
6.1672,197.578,0.019,0.0
6.1772,197.842,0.019,0.0
6.1872,198.105,0.019,0.0
6.1972,198.281,0.019,0.0
6.2072,198.545,0.019,0.0
6.2172,198.721,0.019,0.0
6.2272,198.896,0.019,0.0
6.2372,198.984,0.019,0.0
6.2472,199.16,0.019,0.0
6.2572,199.248,0.019,0.0
6.2672,199.336,0.019,0.0
6.2772,199.424,0.019,0.0
6.2872,199.424,0.019,0.0
6.2972,199.424,0.019,0.0
6.3072,199.424,0.019,0.0
6.3172,199.424,0.019,0.0
6.3272,199.424,0.019,0.0
6.3372,199.336,0.019,0.0
6.3472,199.248,0.019,0.0
6.3572,199.16,0.019,0.0
6.3672,199.072,0.019,0.0
6.3772,198.896,0.019,0.0
6.3872,198.721,0.019,0.0
6.3972,198.545,0.019,0.0
6.4072,198.369,0.019,0.0
6.4172,198.105,0.019,0.0
6.4272,197.93,0.019,0.0
6.4372,197.666,0.019,0.0
6.4472,197.402,0.019,0.0
6.4572,197.139,0.019,0.0
6.4672,196.875,0.019,0.0
6.4772,196.523,0.019,0.0
6.4872,196.26,0.019,0.0
6.4972,195.908,0.019,0.0
6.5072,195.645,0.019,0.0
6.5172,195.293,0.019,0.0
6.5272,194.941,0.019,0.0
6.5372,194.59,0.019,0.0
6.5472,194.238,0.019,0.0
6.5572,193.799,0.019,0.0
6.5672,193.447,0.019,0.0
6.5772,193.096,0.019,0.0
6.5872,192.744,0.019,0.0
6.5972,192.393,0.019,0.0
6.6072,192.041,0.019,0.0
6.6172,191.689,0.019,0.0
6.6272,191.338,0.019,0.0
6.6372,190.986,0.019,0.0
6.6472,190.635,0.019,0.0
6.6572,190.283,0.019,0.0
6.6672,189.932,0.019,0.0
6.6772,189.668,0.019,0.0
6.6872,189.404,0.019,0.0
6.6972,189.053,0.019,0.0
6.7072,188.789,0.019,0.0
6.7172,188.525,0.019,0.0
6.7272,188.262,0.019,0.0
6.7372,187.998,0.019,0.0
6.7472,187.734,0.019,0.0
6.7572,187.559,0.019,0.0
6.7672,187.383,0.019,0.0
6.7772,187.207,0.019,0.0
6.7872,187.031,0.019,0.0
6.7972,186.855,0.019,0.0
6.8072,186.768,0.019,0.0
6.8172,186.68,0.019,0.0
6.8272,186.592,0.019,0.0
6.8372,186.592,0.019,0.0
6.8472,186.504,0.019,0.0
6.8572,186.504,0.019,0.0
6.8672,186.504,0.019,0.0
6.8772,186.504,0.019,0.0
6.8872,186.504,0.019,0.0
6.8972,186.592,0.019,0.0
6.9072,186.68,0.019,0.0
6.9172,186.768,0.019,0.0
6.9272,186.855,0.019,0.0
6.9372,187.031,0.019,0.0
6.9472,187.119,0.019,0.0
6.9573,187.383,0.019,0.0
6.9672,187.471,0.019,0.0
6.9772,187.734,0.019,0.0
6.9872,187.91,0.019,0.0
6.9972,188.174,0.019,0.0
7.0072,188.35,0.019,0.0
7.0172,188.613,0.019,0.0
7.0272,188.877,0.019,0.0
7.0372,189.141,0.019,0.0
7.0472,189.404,0.019,0.0
7.0572,189.756,0.019,0.0
7.0672,190.02,0.019,0.0
7.0772,190.371,0.019,0.0
7.0872,190.635,0.019,0.0
7.0972,190.986,0.019,0.0
7.1072,191.25,0.019,0.0
7.1172,191.602,0.019,0.0
7.1272,191.953,0.019,0.0
7.1372,192.305,0.019,0.0
7.1472,192.656,0.019,0.0
7.1572,192.92,0.019,0.0
7.1672,193.271,0.019,0.0
7.1772,193.623,0.019,0.0
7.1872,193.975,0.019,0.0
7.1972,194.326,0.019,0.0
7.2072,194.59,0.019,0.0
7.2172,194.941,0.019,0.0
7.2272,195.205,0.019,0.0
7.2372,195.557,0.019,0.0
7.2472,195.82,0.019,0.0
7.2572,196.084,0.019,0.0
7.2672,196.348,0.019,0.0
7.2772,196.611,0.019,0.0
7.2872,196.875,0.019,0.0
7.2972,197.051,0.019,0.0
7.3072,197.314,0.019,0.0
7.3172,197.49,0.019,0.0
7.3272,197.666,0.019,0.0
7.3372,197.842,0.019,0.0
7.3472,198.018,0.019,0.0
7.3572,198.105,0.019,0.0
7.3672,198.281,0.019,0.0
7.3772,198.369,0.019,0.0
7.3872,198.457,0.019,0.0
7.3972,198.545,0.019,0.0
7.4072,198.545,0.019,0.0
7.4172,198.545,0.019,0.0
7.4272,198.633,0.019,0.0
7.4372,198.545,0.019,0.0
7.4472,198.545,0.019,0.0
7.4572,198.545,0.019,0.0
7.4672,198.457,0.019,0.0
7.4772,198.369,0.019,0.0
7.4872,198.281,0.019,0.0
7.4972,198.193,0.019,0.0
7.5072,198.018,0.019,0.0
7.5172,197.93,0.019,0.0
7.5272,197.754,0.019,0.0
7.5372,197.578,0.019,0.0
7.5472,197.402,0.019,0.0
7.5572,197.227,0.019,0.0
7.5672,196.963,0.019,0.0
7.5772,196.787,0.019,0.0
7.5872,196.523,0.019,0.0
7.5972,196.26,0.019,0.0
7.6072,195.996,0.019,0.0
7.6172,195.732,0.019,0.0
7.6272,195.469,0.019,0.0
7.6372,195.117,0.019,0.0
7.6472,194.854,0.019,0.0
7.6572,194.59,0.019,0.0
7.6672,194.238,0.019,0.0
7.6772,193.975,0.019,0.0
7.6872,193.623,0.019,0.0
7.6972,193.271,0.019,0.0
7.7072,193.008,0.019,0.0
7.7172,192.656,0.019,0.0
7.7272,192.393,0.019,0.0
7.7372,192.041,0.019,0.0
7.7472,191.777,0.019,0.0
7.7572,191.426,0.019,0.0
7.7672,191.162,0.019,0.0
7.7772,190.898,0.019,0.0
7.7872,190.547,0.019,0.0
7.7972,190.283,0.019,0.0
7.8072,190.02,0.019,0.0
7.8172,189.756,0.019,0.0
7.8272,189.492,0.019,0.0
7.8372,189.316,0.019,0.0
7.8472,189.053,0.019,0.0
7.8572,188.877,0.019,0.0
7.8672,188.613,0.019,0.0
7.8772,188.438,0.019,0.0
7.8872,188.262,0.019,0.0
7.8972,188.086,0.019,0.0
7.9072,187.998,0.019,0.0
7.9172,187.822,0.019,0.0
7.9272,187.646,0.019,0.0
7.9372,187.559,0.019,0.0
